stamp_ns,time_s_from_start,visible,rel_x_m,rel_y_m,range_m,bearing_deg,u_px,bbox_w_px,bbox_h_px,sync_dt_ms
1777026062344801132,447.702,0,0.2414,-1.0639,1.0910,-77.217,2586.01,765.21,826.62,3.586
1777026062442970989,447.800,0,0.2416,-1.0638,1.0909,-77.207,2584.12,764.63,825.99,2.530
1777026062544496650,447.902,0,0.2416,-1.0639,1.0910,-77.204,2583.67,764.42,825.76,3.860
1777026062642937321,448.000,0,0.2416,-1.0639,1.0909,-77.208,2584.32,764.68,826.04,1.150
1777026062745765996,448.103,0,0.2414,-1.0640,1.0910,-77.218,2586.08,765.18,826.59,3.165
1777026062843041208,448.200,0,0.2416,-1.0639,1.0910,-77.207,2584.24,764.64,826.00,2.118
1777026062944210944,448.301,0,0.2418,-1.0639,1.0910,-77.197,2582.27,763.95,825.26,3.321
1777026063045547680,448.403,0,0.2415,-1.0639,1.0910,-77.209,2584.45,764.72,826.08,3.813
1777026063145217587,448.502,0,0.2415,-1.0639,1.0910,-77.210,2584.69,764.78,826.15,4.000
1777026063249413629,448.607,0,0.2418,-1.0639,1.0910,-77.197,2582.41,764.04,825.35,0.913
1777026063344560866,448.702,0,0.2416,-1.0639,1.0910,-77.205,2583.82,764.48,825.83,2.791
1777026063443439739,448.801,0,0.2416,-1.0639,1.0910,-77.206,2583.93,764.53,825.88,1.738
1777026063543620163,448.901,0,0.2417,-1.0639,1.0910,-77.202,2583.17,764.25,825.58,2.163
1777026063644383105,449.002,0,0.2415,-1.0640,1.0911,-77.210,2584.77,764.75,826.12,1.521
1777026063744471140,449.102,0,0.2416,-1.0639,1.0910,-77.205,2583.70,764.43,825.77,2.496
1777026063844258770,449.201,0,0.2416,-1.0639,1.0910,-77.204,2583.67,764.46,825.80,2.178
1777026063942949329,449.300,0,0.2416,-1.0639,1.0910,-77.204,2583.59,764.41,825.75,1.023
1777026064042703366,449.400,0,0.2414,-1.0641,1.0911,-77.216,2585.80,765.04,826.43,0.640
1777026064143229086,449.500,0,0.2417,-1.0639,1.0910,-77.201,2583.13,764.27,825.60,0.685
1777026064243745583,449.601,0,0.2417,-1.0639,1.0910,-77.201,2583.03,764.24,825.57,0.366
1777026064344443636,449.702,0,0.2417,-1.0638,1.0909,-77.202,2583.28,764.34,825.68,1.653
1777026064446851498,449.804,0,0.2414,-1.0640,1.0910,-77.215,2585.55,765.00,826.39,3.872
1777026064545123280,449.902,0,0.2415,-1.0640,1.0911,-77.211,2584.97,764.80,826.17,2.445
1777026064643574358,450.001,0,0.2412,-1.0642,1.0912,-77.227,2587.90,765.64,827.08,0.870
1777026064742469398,450.100,0,0.2414,-1.0640,1.0911,-77.215,2585.67,765.02,826.41,0.247
1777026064844002374,450.201,0,0.2416,-1.0639,1.0910,-77.205,2583.86,764.51,825.85,1.922
1777026064944174798,450.301,0,0.2416,-1.0640,1.0910,-77.205,2583.75,764.42,825.77,0.920
1777026065045337312,450.402,0,0.2416,-1.0639,1.0910,-77.206,2583.97,764.53,825.88,1.343
1777026065145883347,450.503,0,0.2413,-1.0641,1.0911,-77.223,2587.00,765.42,826.84,2.779
1777026065247545415,450.605,0,0.2412,-1.0640,1.0910,-77.230,2588.28,765.91,827.37,4.403
1777026065345833068,450.703,0,0.2344,-1.0653,1.0908,-77.591,2656.45,788.04,851.27,2.526
1777026065443340593,450.801,0,0.2060,-1.0703,1.0899,-79.106,2990.32,896.68,968.63,0.471
1777026065543946405,450.901,0,0.1594,-1.0761,1.0878,-81.573,3787.69,1158.56,1251.54,0.492
1777026065644034960,451.001,0,0.1187,-1.0813,1.0878,-83.737,4999.31,1556.35,1681.24,1.559
1777026065743566349,451.101,0,0.0811,-1.0869,1.0899,-85.734,7202.36,2278.12,2460.94,0.128
1777026065842696962,451.200,0,0.0462,-1.0930,1.0939,-87.581,nan,nan,nan,1.026
1777026065944416104,451.302,0,-0.0025,-1.0953,1.0953,-90.132,nan,nan,nan,0.095
1777026066043814531,451.401,0,-0.0405,-1.0991,1.0998,-92.109,nan,nan,nan,0.475
1777026066143205143,451.500,0,-0.0788,-1.1003,1.1031,-94.099,nan,nan,nan,1.627
1777026066243218698,451.600,0,-0.1035,-1.1033,1.1082,-95.359,nan,nan,nan,1.551
1777026066344593267,451.702,0,-0.1224,-1.1060,1.1127,-96.315,nan,nan,nan,0.124
1777026066442790031,451.800,0,-0.1393,-1.1092,1.1179,-97.157,nan,nan,nan,2.328
1777026066543813175,451.901,0,-0.1598,-1.1119,1.1233,-98.180,nan,nan,nan,1.036
1777026066643458565,452.001,0,-0.1783,-1.1148,1.1290,-99.089,nan,nan,nan,1.691
1777026066744324672,452.101,0,-0.1971,-1.1181,1.1353,-99.996,nan,nan,nan,0.459
1777026066845377520,452.203,0,-0.1976,-1.1251,1.1423,-99.963,nan,nan,nan,0.246
1777026066944630188,452.302,0,-0.1853,-1.1341,1.1491,-99.281,nan,nan,nan,0.555
1777026067043202747,452.400,0,-0.1733,-1.1416,1.1546,-98.634,nan,nan,nan,2.496
1777026067144875982,452.502,0,-0.1598,-1.1492,1.1603,-97.918,nan,nan,nan,0.969
1777026067243380375,452.601,0,-0.1461,-1.1555,1.1647,-97.209,nan,nan,nan,1.792
1777026067343874965,452.701,0,-0.1284,-1.1624,1.1695,-96.304,nan,nan,nan,1.527
1777026067443611891,452.801,0,-0.1120,-1.1686,1.1740,-95.476,nan,nan,nan,2.137
1777026067544691831,452.902,0,-0.0965,-1.1742,1.1781,-94.699,nan,nan,nan,0.951
1777026067643221890,453.000,0,-0.0798,-1.1791,1.1818,-93.872,nan,nan,nan,2.464
1777026067747114803,453.104,0,-0.0651,-1.1835,1.1853,-93.150,nan,nan,nan,1.692
1777026067843328314,453.200,0,-0.0335,-1.1879,1.1884,-91.614,nan,nan,nan,2.819
1777026067944456310,453.302,0,0.0164,-1.1887,1.1888,-89.211,nan,nan,nan,1.727
1777026068044908734,453.402,0,0.0680,-1.1881,1.1900,-86.723,9284.54,2714.95,2932.82,3.547
1777026068144389531,453.502,0,0.1015,-1.1874,1.1918,-85.116,6328.62,1820.26,1966.33,1.775
1777026068242883739,453.600,0,0.1428,-1.1840,1.1926,-83.121,4577.67,1293.15,1396.92,3.230
1777026068343224940,453.700,0,0.1783,-1.1791,1.1925,-81.402,3717.92,1036.09,1119.24,3.012
1777026068444665324,453.802,0,0.2142,-1.1729,1.1923,-79.650,3133.92,862.32,931.52,2.287
1777026068544330361,453.901,0,0.2527,-1.1642,1.1914,-77.752,2687.96,730.81,789.45,2.396
1777026068643427067,454.001,0,0.2893,-1.1545,1.1902,-75.932,2372.05,638.48,689.72,3.196
1777026068741982848,454.099,0,0.3222,-1.1442,1.1887,-74.273,2146.57,573.25,619.25,3.652
1777026068842585290,454.200,0,0.3559,-1.1317,1.1864,-72.545,1956.28,519.04,560.69,3.331
1777026068949792211,454.307,0,0.3916,-1.1162,1.1829,-70.668,1787.08,471.69,509.54,2.955
1777026069041889976,454.399,0,0.4213,-1.1023,1.1801,-69.084,1667.05,438.43,473.62,3.173
1777026069142107567,454.499,0,0.4483,-1.0870,1.1758,-67.589,1568.71,412.04,445.10,2.578
1777026069242644435,454.600,0,0.4773,-1.0702,1.1718,-65.965,1475.03,387.01,418.06,3.348
1777026069343228321,454.700,0,0.5043,-1.0520,1.1666,-64.386,1394.74,366.24,395.63,4.207
1777026069443504690,454.801,0,0.5312,-1.0325,1.1611,-62.772,1321.70,347.69,375.59,3.665
1777026069542847635,454.900,0,0.5589,-1.0110,1.1552,-61.064,1252.62,330.47,356.99,3.696
1777026069644651759,455.002,0,0.5872,-0.9874,1.1488,-59.261,1187.34,314.57,339.81,2.910
1777026069741927340,455.099,0,0.6096,-0.9666,1.1428,-57.764,1138.18,303.02,327.33,1.063
1777026069843182576,455.200,0,0.6313,-0.9436,1.1353,-56.216,1091.45,292.59,316.07,3.263
1777026069944876589,455.302,0,0.6533,-0.9174,1.1262,-54.543,1044.99,282.72,305.41,3.147
1777026070043603555,455.401,0,0.6730,-0.8928,1.1180,-52.990,1005.17,274.46,296.48,3.944
1777026070143087222,455.500,0,0.6932,-0.8668,1.1099,-51.348,966.09,266.46,287.84,2.846
1777026070242025688,455.599,0,0.6991,-0.8493,1.1000,-50.542,947.90,264.23,285.43,1.104
1777026070341721058,455.699,0,0.7062,-0.8311,1.0907,-49.643,928.34,261.54,282.52,2.262
1777026070441179170,455.798,0,0.7119,-0.8136,1.0811,-48.814,910.92,259.46,280.28,1.065
1777026070541853575,455.899,0,0.7150,-0.7976,1.0712,-48.124,896.86,258.32,279.04,1.282
1777026070642201425,455.999,0,0.7190,-0.7798,1.0606,-47.323,881.01,256.91,277.52,2.106
1777026070740815577,456.098,0,0.7216,-0.7638,1.0508,-46.626,867.60,255.96,276.50,0.484
1777026070842472941,456.200,0,0.7248,-0.7466,1.0406,-45.848,853.05,254.83,275.28,2.168
1777026070942516033,456.300,0,0.7269,-0.7298,1.0300,-45.113,839.66,254.11,274.50,1.922
1777026071042674253,456.400,0,0.7284,-0.7129,1.0192,-44.381,826.67,253.57,273.92,1.764
1777026071143189344,456.500,0,0.7294,-0.6958,1.0080,-43.652,814.03,253.25,273.57,1.858
1777026071242901992,456.600,0,0.7298,-0.6794,0.9970,-42.951,802.18,253.11,273.42,1.969
1777026071343361582,456.701,0,0.7344,-0.6592,0.9869,-41.911,785.08,251.51,271.69,1.947
1777026071442958842,456.800,0,0.7342,-0.6422,0.9754,-41.177,773.35,251.58,271.77,2.271
1777026071542726305,456.900,0,0.7344,-0.6241,0.9638,-40.357,760.55,251.51,271.69,1.365
1777026071642284787,456.999,0,0.7340,-0.6064,0.9521,-39.564,748.45,251.64,271.83,0.554
1777026071741670992,457.099,0,0.7346,-0.5872,0.9405,-38.634,734.64,251.43,271.60,4.433
1777026071844366038,457.202,0,0.7351,-0.5670,0.9284,-37.641,720.25,251.26,271.42,3.133
1777026071943271170,457.300,0,0.7350,-0.5477,0.9166,-36.696,706.94,251.32,271.49,1.837
1777026072044160518,457.401,0,0.7414,-0.5145,0.9024,-34.758,680.59,249.15,269.14,2.756
1777026072144707553,457.502,0,0.7449,-0.4710,0.8814,-32.306,648.98,247.95,267.85,1.828
1777026072241752950,457.599,1,0.7478,-0.4298,0.8625,-29.886,619.42,246.99,266.81,0.205
1777026072343522259,457.701,1,0.7512,-0.3878,0.8454,-27.305,589.43,245.89,265.63,1.328
1777026072442260966,457.799,1,0.7450,-0.3523,0.8241,-25.310,567.19,247.94,267.84,0.294
1777026072543344517,457.901,1,0.7340,-0.3240,0.8024,-23.816,551.01,251.64,271.83,1.384
1777026072643210517,458.000,1,0.7071,-0.3223,0.7771,-24.504,558.42,261.22,282.18,0.188
1777026072741241707,458.098,1,0.6771,-0.3266,0.7518,-25.754,572.07,272.80,294.69,1.100
1777026072842383721,458.200,1,0.6462,-0.3300,0.7256,-27.052,586.57,285.82,308.76,0.195
1777026072942728034,458.300,1,0.6177,-0.3319,0.7012,-28.251,600.25,299.02,323.01,0.353
1777026073042420775,458.400,1,0.5878,-0.3368,0.6775,-29.813,618.55,314.23,339.45,0.109
1777026073141444388,458.499,1,0.5576,-0.3397,0.6530,-31.346,637.07,331.23,357.81,1.413
1777026073242272904,458.599,0,0.5304,-0.3427,0.6315,-32.866,656.04,348.23,376.18,4.075
1777026073340909111,458.698,0,0.4997,-0.3464,0.6080,-34.732,680.24,369.63,399.30,1.982
1777026073441087628,458.798,0,0.4681,-0.3533,0.5864,-37.042,711.77,394.61,426.27,2.256
1777026073541026979,458.898,0,0.4359,-0.3633,0.5674,-39.810,752.18,423.77,457.77,2.518
1777026073641475199,458.999,0,0.4022,-0.3729,0.5485,-42.838,800.29,459.26,496.12,1.971
1777026073741595494,459.099,0,0.3700,-0.3818,0.5316,-45.897,853.96,499.24,539.31,1.692
1777026073842293065,459.199,0,0.3371,-0.3906,0.5160,-49.208,919.12,547.96,591.94,1.175
1777026073942500601,459.300,0,0.3037,-0.3988,0.5013,-52.707,998.22,608.18,656.98,1.182
1777026074044220780,459.401,0,0.2663,-0.4087,0.4878,-56.909,1111.87,693.54,749.19,0.175
1777026074144545019,459.502,0,0.2352,-0.4151,0.4771,-60.460,1229.95,785.24,848.26,0.431
1777026074243304966,459.600,0,0.2050,-0.4203,0.4676,-63.992,1376.15,900.82,973.11,0.551
1777026074343217355,459.700,0,0.1761,-0.4251,0.4601,-67.499,1563.19,1048.96,1133.13,0.882
1777026074445162959,459.802,0,0.1488,-0.4292,0.4543,-70.886,1805.07,1241.70,1341.34,1.326
1777026074542757540,459.900,0,0.1181,-0.4343,0.4501,-74.785,2211.05,1563.72,1689.20,1.382
1777026074642486391,460.000,0,0.0874,-0.4399,0.4485,-78.765,2907.61,2113.89,2283.52,2.413
1777026074743156389,460.100,0,0.0572,-0.4466,0.4503,-82.698,4328.84,3227.78,3486.80,3.670
1777026074842977092,460.200,0,0.0234,-0.4516,0.4522,-87.030,nan,nan,nan,2.712
1777026074943365849,460.301,0,-0.0044,-0.4569,0.4569,-90.548,nan,nan,nan,3.365
1777026075042837924,460.400,0,-0.0358,-0.4616,0.4630,-94.437,nan,nan,nan,2.837
1777026075142170740,460.499,0,-0.0664,-0.4665,0.4712,-98.100,nan,nan,nan,3.754
1777026075242499201,460.600,0,-0.0975,-0.4712,0.4812,-101.692,nan,nan,nan,2.805
1777026075343734271,460.701,0,-0.1286,-0.4757,0.4928,-105.133,nan,nan,nan,2.225
1777026075441593832,460.799,0,-0.1569,-0.4803,0.5053,-108.088,nan,nan,nan,3.536
1777026075541651424,460.899,0,-0.1868,-0.4854,0.5201,-111.047,nan,nan,nan,1.745
1777026075642263347,460.999,0,-0.2175,-0.4903,0.5363,-113.921,nan,nan,nan,4.269
1777026075741392275,461.099,0,-0.2477,-0.4948,0.5533,-116.589,nan,nan,nan,1.809
1777026075843385490,461.201,0,-0.2809,-0.4997,0.5732,-119.337,nan,nan,nan,2.843
1777026075942863972,461.300,0,-0.3114,-0.5045,0.5929,-121.683,nan,nan,nan,3.437
1777026076043270822,461.400,0,-0.3414,-0.5099,0.6136,-123.809,nan,nan,nan,3.384
1777026076141361642,461.499,0,-0.3676,-0.5156,0.6332,-125.491,nan,nan,nan,3.563
1777026076242551600,461.600,0,-0.3895,-0.5279,0.6560,-126.424,nan,nan,nan,3.959
1777026076342555377,461.700,0,-0.3974,-0.5449,0.6744,-126.101,nan,nan,nan,3.024
1777026076442758339,461.800,0,-0.4066,-0.5589,0.6912,-126.031,nan,nan,nan,3.123
1777026076542257284,461.899,0,-0.4153,-0.5681,0.7037,-126.166,nan,nan,nan,4.348
1777026076643183743,462.000,0,-0.4182,-0.5800,0.7151,-125.791,nan,nan,nan,4.637
1777026076742143301,462.099,0,-0.4217,-0.5932,0.7278,-125.411,nan,nan,nan,4.056
1777026076842740928,462.200,0,-0.4266,-0.6054,0.7406,-125.170,nan,nan,nan,1.392
1777026076941467598,462.299,0,-0.4264,-0.6197,0.7523,-124.527,nan,nan,nan,5.357
1777026077041877207,462.399,0,-0.4238,-0.6359,0.7642,-123.680,nan,nan,nan,0.921
1777026077142586834,462.500,0,-0.4223,-0.6514,0.7763,-122.953,nan,nan,nan,3.365
1777026077242429667,462.600,0,-0.4195,-0.6664,0.7874,-122.192,nan,nan,nan,3.660
1777026077341771483,462.699,0,-0.4150,-0.6821,0.7984,-121.316,nan,nan,nan,2.487
1777026077443711846,462.801,0,-0.3964,-0.7053,0.8090,-119.339,nan,nan,nan,3.623
1777026077541776240,462.899,0,-0.3731,-0.7345,0.8239,-116.930,nan,nan,nan,2.999
1777026077648474996,463.006,0,-0.3497,-0.7642,0.8404,-114.593,nan,nan,nan,0.492
1777026077741274889,463.098,0,-0.3221,-0.7886,0.8518,-112.217,nan,nan,nan,2.032
1777026077850453007,463.208,0,-0.2841,-0.8162,0.8643,-109.193,nan,nan,nan,2.226
1777026077950052007,463.307,0,-0.2473,-0.8383,0.8740,-106.434,nan,nan,nan,0.657
1777026078042842548,463.400,0,-0.2124,-0.8571,0.8830,-103.918,nan,nan,nan,3.022
1777026078144992337,463.502,0,-0.1604,-0.8774,0.8920,-100.362,nan,nan,nan,2.985
1777026078242613436,463.600,0,-0.1149,-0.8904,0.8978,-97.353,nan,nan,nan,2.492
1777026078344732225,463.702,0,-0.0676,-0.9011,0.9036,-94.289,nan,nan,nan,1.697
1777026078443895375,463.801,0,-0.0189,-0.9085,0.9087,-91.193,nan,nan,nan,4.103
1777026078544201021,463.901,0,0.0317,-0.9117,0.9123,-88.007,nan,nan,nan,3.946
1777026078643600041,464.001,0,0.0774,-0.9109,0.9142,-85.145,6364.55,2387.16,2578.72,3.663
1777026078742937079,464.100,0,0.1257,-0.9067,0.9154,-82.106,4025.15,1469.32,1587.23,2.724
1777026078843598595,464.201,0,0.1682,-0.8996,0.9152,-79.409,3068.54,1098.09,1186.21,0.917
1777026078944734072,464.302,0,0.1907,-0.8945,0.9146,-77.965,2731.24,968.64,1046.37,4.075
1777026079043581593,464.401,0,0.1949,-0.8929,0.9139,-77.689,2675.50,947.84,1023.91,2.527
1777026079143787536,464.501,0,0.2059,-0.8888,0.9123,-76.957,2539.34,897.08,969.07,3.246
1777026079243321407,464.600,0,0.2214,-0.8843,0.9116,-75.946,2374.23,834.40,901.36,2.336
1777026079344839568,464.702,0,0.2355,-0.8788,0.9098,-74.999,2239.24,784.36,847.30,4.535
1777026079443967959,464.801,0,0.2489,-0.8733,0.9081,-74.090,2124.53,742.01,801.55,2.835
1777026079545259676,464.902,0,0.2632,-0.8667,0.9058,-73.109,2014.20,701.80,758.12,4.790
1777026079644910306,465.002,0,0.2788,-0.8593,0.9033,-72.026,1906.12,662.63,715.80,3.911
1777026079744206474,465.101,0,0.2911,-0.8526,0.9010,-71.148,1827.26,634.47,685.39,3.193
1777026079847921851,465.205,0,0.3067,-0.8440,0.8979,-70.030,1736.53,602.30,650.63,1.579
1777026079945315599,465.302,0,0.3177,-0.8364,0.8947,-69.198,1675.12,581.31,627.95,4.174
1777026080043290327,465.400,0,0.3299,-0.8282,0.8915,-68.280,1612.56,559.84,604.76,1.050
1777026080144589155,465.502,0,0.3419,-0.8193,0.8878,-67.351,1554.16,540.27,583.63,3.522
1777026080244221989,465.601,0,0.3524,-0.8103,0.8836,-66.492,1504.12,524.07,566.12,3.246
1777026080343094362,465.700,0,0.3640,-0.8001,0.8790,-65.540,1452.49,507.48,548.21,1.105
1777026080444364079,465.802,0,0.3738,-0.7902,0.8741,-64.686,1409.27,494.19,533.85,2.181
1777026080545251205,465.902,0,0.3847,-0.7793,0.8691,-63.725,1363.81,480.10,518.63,2.809
1777026080643976838,466.001,0,0.3936,-0.7689,0.8638,-62.891,1326.80,469.23,506.88,1.670
1777026080743355376,466.101,0,0.4021,-0.7583,0.8583,-62.066,1292.21,459.39,496.26,1.123
1777026080845545276,466.203,0,0.4068,-0.7486,0.8520,-61.477,1268.61,454.00,490.43,3.417
1777026080943389652,466.301,0,0.4117,-0.7385,0.8455,-60.858,1244.78,448.59,484.59,0.844
1777026081043147263,466.400,0,0.4139,-0.7304,0.8396,-60.459,1229.92,446.22,482.02,0.832
1777026081145278089,466.502,0,0.4160,-0.7222,0.8334,-60.055,1215.20,443.99,479.62,2.174
1777026081243296169,466.600,0,0.4047,-0.7204,0.8263,-60.672,1237.81,456.37,492.99,0.070
1777026081343594074,466.701,0,0.3816,-0.7246,0.8190,-62.226,1298.76,484.00,522.84,0.566
1777026081442812539,466.800,0,0.3604,-0.7287,0.8129,-63.684,1361.94,512.51,553.63,0.555
1777026081545216456,466.902,0,0.3388,-0.7326,0.8071,-65.183,1434.06,545.22,588.97,1.627
1777026081644072422,467.001,0,0.3083,-0.7403,0.8019,-67.388,1556.42,599.07,647.14,0.430
1777026081742205261,467.099,0,0.2777,-0.7483,0.7982,-69.641,1707.24,665.17,718.55,5.464
1777026081843083461,467.200,0,0.2405,-0.7571,0.7944,-72.377,1939.77,768.06,829.69,0.575
1777026081944159253,467.301,0,0.2045,-0.7653,0.7922,-75.041,2244.87,903.32,975.81,0.300
1777026082044283640,467.401,0,0.1696,-0.7726,0.7910,-77.617,2661.55,1089.02,1176.41,0.818
1777026082144612583,467.502,0,0.1323,-0.7791,0.7902,-80.360,3345.11,1395.80,1507.80,0.815
1777026082243783474,467.601,0,0.0958,-0.7848,0.7907,-83.037,4525.74,1927.09,2081.74,0.313
1777026082352888278,467.710,0,0.0569,-0.7903,0.7924,-85.879,7445.33,3243.57,3503.86,0.194
1777026082443054104,467.800,0,0.0223,-0.7939,0.7942,-88.388,nan,nan,nan,1.390
1777026082543490880,467.901,0,-0.0159,-0.7970,0.7972,-91.145,nan,nan,nan,0.841
1777026082644147543,468.001,0,-0.0533,-0.7990,0.8008,-93.820,nan,nan,nan,0.230
1777026082743355452,468.101,0,-0.0909,-0.7995,0.8046,-96.489,nan,nan,nan,2.845
1777026082842675491,468.200,0,-0.1277,-0.7987,0.8089,-99.087,nan,nan,nan,1.621
1777026082943130137,468.300,0,-0.1641,-0.7979,0.8146,-101.623,nan,nan,nan,1.587
1777026083045024408,468.402,0,-0.1999,-0.7961,0.8208,-104.095,nan,nan,nan,0.696
1777026083144315780,468.501,0,-0.2366,-0.7933,0.8278,-106.609,nan,nan,nan,2.208
1777026083242593710,468.600,0,-0.2698,-0.7902,0.8350,-108.853,nan,nan,nan,2.246
1777026083343315077,468.700,0,-0.3107,-0.7850,0.8443,-111.596,nan,nan,nan,1.579
1777026083443255151,468.800,0,-0.3470,-0.7792,0.8530,-114.003,nan,nan,nan,1.879
1777026083544308202,468.901,0,-0.3835,-0.7730,0.8629,-116.386,nan,nan,nan,0.661
1777026083644330275,469.001,0,-0.4190,-0.7653,0.8725,-118.701,nan,nan,nan,0.548
1777026083744000146,469.101,0,-0.4546,-0.7579,0.8838,-120.955,nan,nan,nan,2.297
1777026083844445014,469.202,0,-0.4893,-0.7484,0.8942,-123.176,nan,nan,nan,0.851
1777026083945742787,469.303,0,-0.5245,-0.7391,0.9063,-125.362,nan,nan,nan,0.324
1777026084042300075,469.399,0,-0.5607,-0.7276,0.9185,-127.618,nan,nan,nan,3.829
1777026084143979513,469.501,0,-0.5964,-0.7147,0.9309,-129.844,nan,nan,nan,2.145
1777026084243673050,469.601,0,-0.6314,-0.7011,0.9435,-132.005,nan,nan,nan,1.824
1777026084344431732,469.702,0,-0.6664,-0.6868,0.9569,-134.137,nan,nan,nan,2.395
1777026084444251065,469.801,0,-0.6994,-0.6736,0.9710,-136.078,nan,nan,nan,1.786
1777026084544411675,469.902,0,-0.7330,-0.6581,0.9851,-138.082,nan,nan,nan,2.233
1777026084643912991,470.001,0,-0.7634,-0.6436,0.9985,-139.869,nan,nan,nan,2.323
1777026084744157526,470.101,0,-0.7954,-0.6276,1.0132,-141.728,nan,nan,nan,3.545
1777026084843951822,470.201,0,-0.8270,-0.6118,1.0287,-143.504,nan,nan,nan,2.324
1777026084942652641,470.300,0,-0.8562,-0.5969,1.0437,-145.118,nan,nan,nan,4.092
1777026085043514118,470.401,0,-0.8859,-0.5813,1.0595,-146.730,nan,nan,nan,3.073
1777026085143007471,470.500,0,-0.9134,-0.5644,1.0738,-148.288,nan,nan,nan,5.178
1777026085243965208,470.601,0,-0.9466,-0.5428,1.0912,-150.169,nan,nan,nan,3.209
1777026085344117540,470.701,0,-0.9761,-0.5232,1.1075,-151.806,nan,nan,nan,2.900
1777026085444198761,470.801,0,-1.0065,-0.5019,1.1247,-153.494,nan,nan,nan,2.900
1777026085544088353,470.901,0,-1.0352,-0.4810,1.1415,-155.077,nan,nan,nan,3.705
1777026085644316148,471.001,0,-1.0650,-0.4562,1.1586,-156.813,nan,nan,nan,2.765
1777026085743147021,471.100,0,-1.0942,-0.4350,1.1775,-158.321,nan,nan,nan,4.277
1777026085843429779,471.201,0,-1.1254,-0.4080,1.1971,-160.071,nan,nan,nan,3.861
1777026085942697466,471.300,0,-1.1522,-0.3855,1.2150,-161.499,nan,nan,nan,3.032
1777026086042169892,471.399,0,-1.1795,-0.3611,1.2336,-162.978,nan,nan,nan,1.893
1777026086143653183,471.501,0,-1.2072,-0.3345,1.2526,-164.514,nan,nan,nan,4.085
1777026086244547235,471.602,0,-1.2339,-0.3074,1.2716,-166.011,nan,nan,nan,1.833
1777026086342954610,471.700,0,-1.2605,-0.2788,1.2910,-167.529,nan,nan,nan,1.417
1777026086442750406,471.800,0,-1.2859,-0.2516,1.3103,-168.930,nan,nan,nan,3.727
1777026086543665458,471.901,0,-1.3108,-0.2211,1.3293,-170.427,nan,nan,nan,2.910
1777026086643115773,472.000,0,-1.3344,-0.1935,1.3484,-171.747,nan,nan,nan,3.204
1777026086742850922,472.100,0,-1.3580,-0.1617,1.3676,-173.211,nan,nan,nan,1.578
1777026086844651063,472.202,0,-1.3799,-0.1307,1.3860,-174.590,nan,nan,nan,2.950
1777026086943997527,472.301,0,-1.4010,-0.1012,1.4046,-175.867,nan,nan,nan,3.921
1777026087044374155,472.402,0,-1.4213,-0.0671,1.4229,-177.297,nan,nan,nan,4.153
1777026087145649447,472.503,0,-1.4438,-0.0320,1.4442,-178.730,nan,nan,nan,3.081
1777026087246890460,472.604,0,-1.4631,-0.0000,1.4631,-179.999,nan,nan,nan,2.312
1777026087343674951,472.701,0,-1.4794,0.0322,1.4797,178.755,nan,nan,nan,1.585
1777026087443500432,472.801,0,-1.4978,0.0682,1.4994,177.392,nan,nan,nan,3.104
1777026087542289269,472.899,0,-1.5142,0.1069,1.5180,175.963,nan,nan,nan,1.059
1777026087643716245,473.001,0,-1.5296,0.1439,1.5364,174.626,nan,nan,nan,2.874
1777026087744711926,473.102,0,-1.5442,0.1807,1.5547,173.326,nan,nan,nan,3.350
1777026087841920267,473.199,0,-1.5578,0.2165,1.5728,172.088,nan,nan,nan,1.015
1777026087944328518,473.301,0,-1.5700,0.2556,1.5907,170.752,nan,nan,nan,3.253
1777026088042020691,473.399,0,-1.5823,0.2903,1.6087,169.604,nan,nan,nan,0.867
1777026088142612929,473.500,0,-1.5934,0.3300,1.6272,168.299,nan,nan,nan,0.705
1777026088242701299,473.600,0,-1.6032,0.3665,1.6445,167.121,nan,nan,nan,1.557
1777026088342744761,473.700,0,-1.6125,0.4007,1.6616,166.046,nan,nan,nan,1.201
1777026088442884204,473.800,0,-1.6263,0.4158,1.6786,165.660,nan,nan,nan,1.536
1777026088542933555,473.900,0,-1.6437,0.4129,1.6948,165.900,nan,nan,nan,2.018
1777026088643624904,474.001,0,-1.6544,0.4136,1.7053,165.963,nan,nan,nan,1.428
1777026088741788261,474.099,0,-1.6546,0.4178,1.7066,165.828,nan,nan,nan,0.270
1777026088842149277,474.199,0,-1.6533,0.4183,1.7054,165.802,nan,nan,nan,0.446
1777026088944974193,474.302,0,-1.6537,0.4182,1.7058,165.807,nan,nan,nan,2.593
1777026089042198979,474.399,0,-1.6535,0.4185,1.7056,165.795,nan,nan,nan,0.160
1777026089142165626,474.499,0,-1.6535,0.4187,1.7057,165.792,nan,nan,nan,2.362
1777026089243043271,474.600,0,-1.6535,0.4188,1.7057,165.787,nan,nan,nan,0.327
1777026089341366164,474.699,0,-1.6535,0.4187,1.7057,165.789,nan,nan,nan,2.706
1777026089444243673,474.801,0,-1.6535,0.4187,1.7057,165.789,nan,nan,nan,1.749
1777026089541955809,474.899,0,-1.6535,0.4187,1.7057,165.790,nan,nan,nan,1.349
1777026089642062678,474.999,0,-1.6535,0.4188,1.7057,165.787,nan,nan,nan,1.566
1777026089740897533,475.098,0,-1.6535,0.4187,1.7057,165.791,nan,nan,nan,5.773
1777026089841258216,475.198,0,-1.6535,0.4186,1.7057,165.793,nan,nan,nan,2.337
